newsTitle,timestamp,url_source,content,source,author,urlToImage
Airbus looking towards India as potential supply hub for green hydrogen,2022-12-04T06:23:21Z,https://www.indiatvnews.com/business/news/airbus-considering-india-as-potential-supply-hub-for-green-hydrogen-2022-12-04-828556,"European aerospace major Airbus is looking to source green hydrogen from markets like India, Australia and Latin America as part of its decarbonisation efforts, a senior company official said","{'id': None, 'name': 'India TV News'}",Reported by PTI,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2022/12/airbus-pti1-1670134249.jpg
Centre to convene all-party meet Monday to finalise strategies for 2023 G-20 summit,2022-12-04T16:03:28Z,https://thedawnlitpost.com/2022/12/centre-to-convene-all-party-meet-monday-to-finalise-strategies-for-2023-g-20-summit/,"NEW DELHI, Dec 4: The Centre will convene an all-party meeting on Monday to solicit suggestions, discuss and finalise strategies for the G-20 summit which India will host in September next year","{'id': None, 'name': 'Thedawnlitpost.com'}",TDP News Desk,
"Challenges for Asian journalists, leaders",2022-12-03T04:24:53Z,https://www.thaipbsworld.com/challenges-for-asian-journalists-leaders/,"Thai Public Broadcasting Service (PBS) and its English website, Thai PBS World, recently gathered journalists and young political leaders from Asia to discuss the challenges they face and the most pr","{'id': None, 'name': 'Thaipbsworld.com'}",Tulip Naksompop Blauw,https://www.thaipbsworld.com/wp-content/uploads/2022/12/Thai-PBS-World-logo-2022-12-03T112325.866-600x338.png
"G20 Sherpa track: At first formal meeting, India underlines significance of Global South",2022-12-05T08:59:53Z,https://indianexpress.com/article/india/g20-sherpa-track-formal-meeting-india-global-south-8306901/,"As the first formal meeting of the Sherpa track began in Udaipur Monday, India pointed to the significance of the Global South and listed accelerated, inclusive and resilient growth and progress on S","{'id': None, 'name': 'The Indian Express'}",Aanchal Magazine,https://images.indianexpress.com/2022/12/g20-3.jpg
Centre to convene all-party meet Monday to finalise strategies for 2023 G-20 summit,2022-12-04T14:26:31Z,https://www.moneycontrol.com/news/politics/centre-to-convene-all-party-meet-monday-to-finalise-strategies-for-2023-g-20-summit-2-9648021.html,"The Centre will convene an all-party meeting on Monday to solicit suggestions, discuss and finalise strategies for the G-20 summit which India will host in September next year","{'id': None, 'name': 'Moneycontrol'}",PTI,https://images.moneycontrol.com/static-mcnews/2022/12/13-india-g20-presidnecy-2023-G20-explainer-770x433.jpg
Centre could have used any national symbol other than lotus for G20 logo: Mamata Banerjee,2022-12-05T08:46:24Z,https://www.moneycontrol.com/news/india/centre-could-have-used-any-national-symbol-other-than-lotus-for-g20-logo-mamata-banerjee-9652091.html,"West Bengal Chief Minister Mamata Banerjee on Monday stated that the controversy over the use of lotus in the G20 logo is ""not a non-issue"" but she would refrain from raising it as the matter, if dis","{'id': None, 'name': 'Moneycontrol'}",PTI,https://images.moneycontrol.com/static-mcnews/2021/05/mamata-banerjee-swearing-in-770x433.jpg
G20 Presidency | A big narrative articulating Global Southâs priorities is crucial,2022-12-05T03:54:20Z,https://www.moneycontrol.com/news/opinion/g20-presidency-a-big-narrative-articulating-global-souths-priorities-is-crucial-9649671.html,"While speaking at the G20 University Connect programme, External Affairs Minister S Jaishankar asserted that during Indias G20 presidency we must become the voice of the Global South that is otherwis","{'id': None, 'name': 'Moneycontrol'}",Gulshan Sachdeva,https://images.moneycontrol.com/static-mcnews/2022/11/6-modi-takes-over-g20-presidency-770x433.jpg
Germany's Baerbock embarks on her first trip to India,2022-12-05T00:11:00Z,https://www.dw.com/en/germanys-baerbock-embarks-on-her-first-trip-to-india/a-63982944,"During her two-day visit to India starting Monday, German Foreign Minister Annalena Baerbock will focus her talks with Indian politicians on environmental issues and a rules-based international order","{'id': None, 'name': 'DW (English)'}",Deutsche Welle,https://static.dw.com/image/63981423_6.jpg
"Mozambique: Ending War Needs More Than Military Force, Say Catholic Bishops",2022-12-05T11:43:25Z,https://allafrica.com/stories/202212050538.html,"Ending war needs more than military force; End normalised corruption and give youth hope of a better future, say Catholic bishops
With young people still joining the insurgents, ""we must unite all o","{'id': None, 'name': 'AllAfrica - Top Africa News'}",Mozambique News Reports And Clippings,https://cdn08.allafrica.com/static/images/structure/aa-logo-rgba-no-text-square.png
Macron's 'one earth...' tweet as India takes helm of G20; and a mention of PM - Hindustan Times,2022-12-04T05:20:44Z,https://www.hindustantimes.com/india-news/macrons-one-earth-tweet-as-india-takes-helm-of-g20-and-a-mention-of-pm-101670131118464.html,"As India takes helm of the G20 (Group of 20 nations), French President Emmanuel Macron on Saturday tweeted a photo of himself with Prime Minister Narendra Modi as he referred to New Delhi's mantra fo","{'id': None, 'name': 'Hindustan Times'}",Swati Bhasin,https://images.hindustantimes.com/img/2022/12/04/1600x900/Macron__Modi_1670131148232_1670131159593_1670131159593.jpg
A Guide To Milking the G20 Presidency for Political and Electoral Mileage - The Wire,2022-12-04T11:39:57Z,https://thewire.in/humour/india-g20-presidency-milking-atmanirbhar,This is a work of fiction. Although it may appear closer to reality than fiction,"{'id': None, 'name': 'Thewire.in'}",,https://cdn.thewire.in/wp-content/uploads/2022/12/04170758/H20221115121318-800x400.jpg
Weekly Climate and Energy News Roundup #531,2022-12-05T10:00:00Z,https://wattsupwiththat.com/2022/12/05/weekly-climate-and-energy-news-roundup-531/,"The Week That Was: 2022-12-03 (December 3, 2022)Brought to You by SEPP (www.SEPP.org)The Science and Environmental Policy Project
Quote of the Week: Any fool can know. The point is to understand","{'id': None, 'name': 'Wattsupwiththat.com'}",Guest Blogger,https://i0.wp.com/wattsupwiththat.com/wp-content/uploads/2021/01/IMG_7165.jpg?fit=900%2C600&ssl=1
Europe’s Climate Chief: The 1.5-Degree Goal Is on ‘Life Support’,2022-12-05T02:27:48Z,https://foreignpolicy.com/2022/12/04/europes-climate-chief-the-1-5-degree-goal-is-on-life-support/,"When climate talks between the United States and China broke down earlier this year, Beijing was still engaging with at least one other major Western player: Brussels","{'id': None, 'name': 'Foreign Policy'}",Ravi Agrawal,https://foreignpolicy.com/wp-content/uploads/2022/12/GettyImages-1244917865.jpg?w=1000
'Danger and temptation’: China’s ‘zero-COVID’ protests present Biden with new challenge,2022-12-04T21:59:29Z,https://news.yahoo.com/china-zero-covid-policy-lockdown-protests-biden-xi-215929915.html,WASHINGTON I write this letter with a heavy heart began the communique President George H. W,"{'id': None, 'name': 'Yahoo Entertainment'}",Alexander Nazaryan,https://s.yimg.com/ny/api/res/1.2/OgQXGY970h8JzrlNElKjmQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2022-12/335699b0-73e2-11ed-9ebf-15e6601e8555
"PM Modi, several chief ministers to attend all party-meeting on G20 summit",2022-12-05T06:45:43Z,https://timesofindia.indiatimes.com/india/pm-modi-several-chief-ministers-to-attend-all-party-meeting-on-g20-summit/articleshow/95995419.cms,"I trust 'my friend' PM Modi to bring us together in order to build peaceful, sustainable world: France President MacronFrench President Emmanuel Macron on Sunday expressed confidence in India taking ","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://static.toiimg.com/thumb/msid-95995686,width-1070,height-580,imgsize-1563175,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
"At G20, SDG, food security top emerging market agenda",2022-12-04T20:03:21Z,https://timesofindia.indiatimes.com/india/at-g20-sdg-food-security-top-emerging-market-agenda/articleshow/95986211.cms,,"{'id': 'the-times-of-india', 'name': 'The Times of India'}","Sidhartha,Surojit Gupta","https://static.toiimg.com/thumb/msid-95986214,width-1070,height-580,imgsize-154986,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
Comprehensive regional security and the future order in Asia,2022-12-05T01:00:12Z,https://www.eastasiaforum.org/2022/12/05/the-promise-of-comprehensive-regional-security-in-east-asia-2/,"Author: Editorial Board, ANU
After the successes of Indonesias G20 and Thailands APEC summits last month, East Asias ability to broker consensus in the face of mounting geopolitical tensions has cau","{'id': None, 'name': 'Eastasiaforum.org'}",EAF editors,https://www.eastasiaforum.org/wp-content/uploads/2022/12/2022-11-13T051937Z_292913636_RC2RKX9Z63HI_RTRMADP_3_ASEAN-SUMMIT-min-1-scaled.jpg
'World's largest grain storage' scheme for food security soon: Report,2022-12-05T03:42:00Z,https://www.business-standard.com/article/economy-policy/world-s-largest-grain-storage-scheme-for-food-security-soon-report-122120500136_1.html,"The Centre is merging several schemes to develop the ""world's largest grain storage"" scheme amid global food disruptions in the wake of the war in Ukraine and the Covid-19 pandemic","{'id': None, 'name': 'Business Standard'}",BS Web Team,https://bsmedia.business-standard.com/_media/bs/img/article/2022-04/17/full/1650219556-255.jpg
India’s presidency of G20 a matter of pride for all citizens: Modi,2022-12-05T21:40:03Z,https://thehillstimes.in/national/indias-presidency-of-g20-a-matter-of-pride-for-all-citizens-modi,"NEW DELHI, Dec 5 (PTI): Prime Minister Narendra Modi on Monday chaired an all-party meeting at the Rashtrapati Bhavan to solicit suggestions for the G20 summit next year","{'id': None, 'name': 'Thehillstimes.in'}",The Hills Times,https://thehillstimes.in/wp-content/uploads/2022/12/398.jpg
"Hope, Harmony, Healing: G20 Sherpa Amitabh Kant On India's G20 Presidency",2022-12-05T09:35:20Z,https://www.ndtv.com/india-news/hope-harmony-healing-g20-sherpa-amitabh-kant-on-indias-g20-presidency-3579029,Former NITI Aayog CEO Amitabh Kant is India's G20 Sherpa,"{'id': None, 'name': 'NDTV News'}",,https://c.ndtvimg.com/2022-11/trbgaehg_amitabh-kant_625x300_08_November_22.jpg
G20 summit: Amitabh Kant holds talks with Sherpas of emerging market economies,2022-12-05T06:59:18Z,https://timesofindia.indiatimes.com/business/india-business/g20-summit-amitabh-kant-holds-talks-with-sherpas-of-emerging-market-economies/articleshow/95995738.cms,,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ANI,"https://static.toiimg.com/thumb/msid-95995784,width-1070,height-580,imgsize-74284,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
G20 Summit: Amitabh Kant holds talks with Sherpas of Emerging Market Economies,2022-12-05T05:45:42Z,https://economictimes.indiatimes.com/news/india/g20-summit-amitabh-kant-holds-talks-with-sherpas-of-emerging-market-economies/articleshow/95993762.cms,G20 Sherpa Amitabh Kant on Monday interacted with Sherpas of all the Emerging Market Economies (EME) on the sidelines of the 1st Sherpa meeting of the G20 India Presidency,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ANI,"https://img.etimg.com/thumb/msid-95993827,width-1070,height-580,imgsize-118336,overlay-economictimes/photo.jpg"
India to advocate a sense of oneness at G20: Sherpa Amitabh Kant,2022-12-04T18:41:25Z,https://economictimes.indiatimes.com/news/india/india-to-advocate-a-sense-of-oneness-at-g20-sherpa-amitabh-kant/articleshow/95985815.cms,"India will advocate a sense of oneness for all and find solutions collectively with other nations during its presidency of the Group of Twenty, the countrys G20 sherpa Amitabh Kant has said","{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Bureau,"https://img.etimg.com/thumb/msid-95985814,width-1070,height-580,imgsize-53920,overlay-economictimes/photo.jpg"
Centre to convene all-party meet on Monday to finalise strategies for 2023 G-20 meet,2022-12-04T14:33:57Z,https://economictimes.indiatimes.com/news/india/centre-to-convene-all-party-meet-on-monday-to-finalise-strategies-for-2023-g-20-meet/articleshow/95983508.cms,"The Centre will convene an all-party meeting on Monday to solicit suggestions, discuss and finalise strategies for the G-20 summit which India will host in September next year","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-95983543,width-1070,height-580,imgsize-89902,overlay-economictimes/photo.jpg"
"G20 Sherpa meeting, Udaipur: Delegates receive warm welcome on arrival",2022-12-04T08:25:38Z,https://economictimes.indiatimes.com/news/india/g20-sherpa-meeting-udaipur-delegates-receive-warm-welcome-on-arrival/articleshow/95978005.cms,"Days after India assumed G20 Presidency, Udaipur is all geared up for the G20 Sherpa meeting","{'id': 'the-times-of-india', 'name': 'The Times of India'}",ANI,"https://img.etimg.com/thumb/msid-95978039,width-1070,height-580,imgsize-2104011,overlay-economictimes/photo.jpg"
"PM Modi chairs key all-party meet to strategise for 2023 G20 summit, several CMs in attendance",2022-12-05T12:54:30Z,https://economictimes.indiatimes.com/news/india/pm-modi-chairs-key-all-party-meet-to-strategise-for-2023-g20-summit-several-cms-in-attendance/articleshow/96005428.cms,Prime Minister Narendra Modi on Monday chaired an all-party meeting at the Rashtrapati Bhavan to solicit suggestions for the G20 summit next year,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-96005153,width-1070,height-580,imgsize-37572,overlay-economictimes/photo.jpg"
"I trust 'my friend' PM Modi to bring us together in order to build peaceful, sustainable world: France President Emmanuel Macron",2022-12-04T14:24:37Z,https://economictimes.indiatimes.com/news/india/i-trust-my-friend-pm-modi-to-bring-us-together-in-order-to-build-peaceful-sustainable-world-france-president-emmanuel-macron/articleshow/95983372.cms,"French President Emmanuel Macron on Sunday expressed confidence in India taking over the presidency of the powerful G20, saying that he has trust that Prime Minister Narendra Modi would bring everyon","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-95982544,width-1070,height-580,imgsize-29798,overlay-economictimes/photo.jpg"
"Dovetail climate finance with sustainable development goals, says India at G20 Sherpa meet",2022-12-05T15:11:02Z,https://economictimes.indiatimes.com/news/india/dovetail-climate-finance-with-sustainable-development-goals-says-india-at-g20-sherpa-meet/articleshow/96008232.cms,"At the first meeting of the G20 Sherpas, India on Monday proposed dovetailing climate action with sustainable development, making a clear bid to bring issues facing the emerging economies and the glo","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-96008260,width-1070,height-580,imgsize-86738,overlay-economictimes/photo.jpg"
EAM S Jaishankar and German FM Baerbock discuss cooperation between nations among other issues,2022-12-05T09:26:08Z,https://economictimes.indiatimes.com/news/india/eam-s-jaishankar-and-german-fm-baerbock-discuss-cooperation-between-nations-among-other-issues/articleshow/95999609.cms,"India and Germany on Monday inked a mobility partnership pact and held comprehensive discussions on key global challenges including the Ukraine conflict, situation in Afghanistan and cross-border ter","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-95999744,width-1070,height-580,imgsize-66842,overlay-economictimes/photo.jpg"
Centre had various other options apart from lotus for G20 logo: Mamata Banerjee,2022-12-05T09:50:17Z,https://www.businesstoday.in/latest/politics/story/centre-had-various-other-options-apart-from-lotus-for-g20-logo-mamata-banerjee-355254-2022-12-05,West Bengal Chief Minister Mamata Banerjee on Monday said Centre could have used any national symbol other than lotus for G20 logo,"{'id': None, 'name': 'Business Today'}",Business Today Desk,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202212/g20-sixteen_nine.jpg
Centre to convene all-party meet Monday to finalise G20 summit strategies,2022-12-04T05:36:00Z,https://www.business-standard.com/article/current-affairs/centre-to-convene-all-party-meet-monday-to-finalise-g20-summit-strategies-122120400192_1.html,"The Centre will convene an all-party meeting on Monday to solicit suggestions, discuss and finalise strategies for the G-20 summit which India will host in September next year","{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2022-10/23/full/1666525664-3041.jpg
PM Modi chairs key all-party meet to strategise upcoming G20 summit,2022-12-05T14:30:00Z,https://www.business-standard.com/article/current-affairs/pm-modi-chairs-key-all-party-meet-to-strategise-upcoming-g20-summit-122120500921_1.html,Prime Minister Narendra Modi on Monday chaired an all-party meeting at the Rashtrapati Bhavan to solicit suggestions for the G20 summit next year,"{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2022-10/22/full/1666439057-2037.jpg
Dovetail climate finance with sustainable development goals: India at G20,2022-12-05T15:13:00Z,https://www.business-standard.com/article/current-affairs/dovetail-climate-finance-with-sustainable-development-goals-india-at-g20-122120501073_1.html,"At the first meeting of the G20 Sherpas, India on Monday proposed dovetailing climate action with sustainable development, making a clear bid to bring issues facing the emerging economies and the glo","{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2022-01/04/full/1641313508-4303.jpg
"Climate issues, economic growth solutions sought from India G20 presidency",2022-12-05T03:26:00Z,https://www.business-standard.com/article/current-affairs/climate-issues-economic-growth-solutions-sought-from-india-g20-presidency-122120500036_1.html,"Udaipur (Rajasthan) [India], December 5 (ANI): Sherpas and delegates of countries attending the first Sherpa of India's G20 Presidency stated that India has the leadership in bolstering the grouping'","{'id': None, 'name': 'Business Standard'}",ANI,https://bsmedia.business-standard.com/_media/bs/img/article/2022-12/05/full/1670210332-516.jpg
"MoS, Textiles Darshana Jardosh “Technotex 2023 is being organised at the most opportune time, when India has assumed G20 Presidency” - PIB",2022-12-05T11:16:00Z,https://pib.gov.in/PressReleasePage.aspx?PRID=1880965,"Technotex 2023 offers a good opportunity for startup entrepreneurs: MoS, Textiles Darshana JardoshTechnotex 2023 is being organised at the most opportune time, when India has assumed G20 Presidency
","{'id': None, 'name': 'Pib.gov.in'}",,https://164.100.158.168/images/indian-emblem.png
Centre to convene all-party meet Monday to finalise strategies for G-20,2022-12-04T17:41:00Z,https://www.business-standard.com/article/current-affairs/centre-to-convene-all-party-meet-monday-to-finalise-strategies-for-g-20-122120400749_1.html,"The Centre will convene an all-party meeting on Monday to solicit suggestions, discuss and finalise strategies for the G-20 summit which India will host in September next year","{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2022-11/12/full/1668255115-9627.jpg
"G20 Sherpas in Udaipur to discuss tech transformation, green development",2022-12-04T12:38:00Z,https://www.business-standard.com/article/current-affairs/g20-sherpas-in-udaipur-to-discuss-tech-transformation-green-development-122120400432_1.html,The first Sherpa meeting under India's G20 Presidency beginning here Sunday will set the agenda for the leaders' summit in New Delhi next September and provide the country an opportunity to outline i,"{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2022-11/08/full/1667916912-472.jpg
Visiting India is like visiting sixth of world: German foreign minister,2022-12-05T05:24:00Z,https://www.business-standard.com/article/current-affairs/visiting-india-is-like-visiting-sixth-of-world-german-foreign-minister-122120500211_1.html,"India will have a decisive influence in shaping the international order in the 21st century, especially in the Indo-Pacific, German Foreign Minister Annalena Baerbock said as she kicked off her two-d","{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2022-12/05/full/1670210685-5115.jpg
Mamata Banerjee in national capital today for G20 preparatory meeting called by PM Modi,2022-12-04T18:04:00Z,https://economictimes.indiatimes.com/news/politics-and-nation/mamata-banerjee-in-national-capital-today-for-g20-preparatory-meeting-called-by-pm-modi/articleshow/95985598.cms,West Bengal Chief Minister Mamata Banerjee will reach New Delhi on December 5 to attend a meeting called by Prime Minister Narendra Modi on the preparations for the G20 Summit,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Bureau,"https://img.etimg.com/thumb/msid-95985614,width-1070,height-580,imgsize-37652,overlay-economictimes/photo.jpg"
G20-2023: What is India's agenda?,2022-12-05T21:00:00Z,https://www.bangkokpost.com/opinion/opinion/2453850/g20-2023-what-is-indias-agenda-,The success of the G20 in Bali has turned President Widodo Joko into a global leader for overcoming divisions regarding the war in Ukraine,"{'id': None, 'name': 'Bangkok Post'}",Kavi Chongkittavorn,https://static.bangkokpost.com/media/content/dcx/2022/12/06/4554790_700.jpg
"PM Modi, several chief ministers to attend all party-meeting on G20 summit",2022-12-05T04:34:51Z,https://www.moneycontrol.com/news/india/pm-modi-several-chief-ministers-to-attend-all-party-meeting-on-g20-summit-9650151.html,"Prime Minister Narendra Modi, chief ministers of several states and presidents of various political parties will attend the all-party meeting called by the Centre to solicit suggestions for the G20 s","{'id': None, 'name': 'Moneycontrol'}",PTI,https://images.moneycontrol.com/static-mcnews/2022/11/pm_modi-sixteen_nine.png
I trust my friend PM Modi: Macron,2022-12-04T14:49:05Z,https://www.telegraphindia.com/world/i-trust-my-friend-pm-modi-to-bring-us-together-in-order-to-build-peaceful-sustainable-world-france-president-emmanuel-macron/cid/1901938,"French President Emmanuel Macron on Sunday expressed confidence in India taking over the presidency of the powerful G20, saying that he has trust that Prime Minister Narendra Modi would bring everyon","{'id': None, 'name': 'Telegraph India'}",PTI,https://assets.telegraphindia.com/telegraph/2022/May/1651741737_macron.jpg
India hosts 1st G20 Sherpa meeting under its presidency,2022-12-05T01:56:33Z,http://en.people.cn/n3/2022/1205/c90000-10179727.html,"(Xinhua) 09:39, December 05, 2022
NEW DELHI, Dec. 4 (Xinhua) -- The first G20 Sherpa meeting under India's presidency began Sunday evening in the western state of Rajasthan, officials said","{'id': None, 'name': 'People.cn'}",F_400984,
I trust my friend Modi to bring us together: Macron as India assumes G20 Presidency,2022-12-04T03:45:00Z,https://www.republicworld.com/world-news/global-event-news/i-trust-my-friend-modi-to-bring-us-together-macron-as-india-assumes-g20-presidency-articleshow.html,"As India assumed the G20 Presidency for 2023 on December 1, French President Emmanuel Macron on Sunday, December 4 took to Twitter and exuded confidence in India's leadership","{'id': None, 'name': 'Republic World'}",Megha Rawat,https://img.republicworld.com/republic-prod/stories/promolarge/xhdpi/vxip0ttr2ypb8tf3_1670124892.jpeg
Trust my friend PM Modi to bring us together to build peaceful world: France Prez Macron,2022-12-04T14:59:00Z,https://www.republicworld.com/india-news/general-news/trust-my-friend-pm-modi-to-bring-us-together-to-build-peaceful-world-france-prez-macron-articleshow.html,"French President Emmanuel Macron on Sunday expressed confidence in India taking over the presidency of the powerful G20, saying that he has trust that Prime Minister Narendra Modi would bring everyon","{'id': None, 'name': 'Republic World'}",Press Trust Of India,https://img.republicworld.com/republic-prod/stories/promolarge/xhdpi/ceikzvvqlx8gkbag_1670165963.jpeg
Udaipur to host G20 Sherpa meeting in Indias Pr delegates receive warm welcome,2022-12-04T09:57:00Z,https://www.republicworld.com/india-news/general-news/udaipur-to-host-g20-sherpa-meeting-in-indias-presidency-delegates-receive-warm-welcome-articleshow.html,Rajasthan's Udaipur is all geared up for the first G20 Sherpa meeting three days after India assumed the G20 Presidency,"{'id': None, 'name': 'Republic World'}",Astha Singh,https://img.republicworld.com/republic-prod/stories/promolarge/xhdpi/lcx2bnlirushc2mf_1670146785.jpeg
